Using backend: pytorch
/data/home/scv2278/.conda/envs/graphlab/lib/python3.6/site-packages/dgl/data/utils.py:285: UserWarning: Property dataset.num_labels will be deprecated, please use dataset.num_classes instead.
  warnings.warn('Property {} will be deprecated, please use {} instead.'.format(old, new))
/data/home/scv2278/.conda/envs/graphlab/lib/python3.6/site-packages/dgl/data/utils.py:285: UserWarning: Property dataset.graph will be deprecated, please use dataset[0] instead.
  warnings.warn('Property {} will be deprecated, please use {} instead.'.format(old, new))
/data/home/scv2278/.conda/envs/graphlab/lib/python3.6/site-packages/numpy/core/fromnumeric.py:3373: RuntimeWarning: Mean of empty slice.
  out=out, **kwargs)
/data/home/scv2278/.conda/envs/graphlab/lib/python3.6/site-packages/numpy/core/_methods.py:170: RuntimeWarning: invalid value encountered in double_scalars
  ret = ret.dtype.type(ret / rcount)
Namespace(attn_drop=0.6, dataset='citeseer', early_stop=False, epochs=200, fastmode=False, gpu=0, in_drop=0.6, lr=0.005, negative_slope=0.2, num_heads=8, num_hidden=8, num_layers=1, num_out_heads=1, residual=False, weight_decay=0.0005)
  NumNodes: 3327
  NumEdges: 9228
  NumFeats: 3703
  NumClasses: 6
  NumTrainingSamples: 120
  NumValidationSamples: 500
  NumTestSamples: 1000
Done loading data from cached files.
----Data statistics------'
      #Edges 9228
      #Classes 6
      #Train samples 120
      #Val samples 500
      #Test samples 1000
GAT(
  (gat_layers): ModuleList(
    (0): GATConv(
      (fc): Linear(in_features=3703, out_features=64, bias=False)
      (feat_drop): Dropout(p=0.6, inplace=False)
      (attn_drop): Dropout(p=0.6, inplace=False)
      (leaky_relu): LeakyReLU(negative_slope=0.2)
    )
    (1): GATConv(
      (fc): Linear(in_features=64, out_features=6, bias=False)
      (feat_drop): Dropout(p=0.6, inplace=False)
      (attn_drop): Dropout(p=0.6, inplace=False)
      (leaky_relu): LeakyReLU(negative_slope=0.2)
    )
  )
)
Model params:  237586
Epoch 00025 | Time(s) 0.0105 | Loss 1.6147 | TrainAcc 0.5833 | ValAcc 0.7100 | ETputs(KTEPS) 1180.93
Epoch 00026 | Time(s) 0.0105 | Loss 1.5995 | TrainAcc 0.6083 | ValAcc 0.7160 | ETputs(KTEPS) 1180.47
Epoch 00027 | Time(s) 0.0105 | Loss 1.5709 | TrainAcc 0.5917 | ValAcc 0.7080 | ETputs(KTEPS) 1181.01
Epoch 00028 | Time(s) 0.0105 | Loss 1.5794 | TrainAcc 0.6500 | ValAcc 0.7120 | ETputs(KTEPS) 1180.65
Epoch 00029 | Time(s) 0.0105 | Loss 1.5823 | TrainAcc 0.6833 | ValAcc 0.7060 | ETputs(KTEPS) 1181.19
Epoch 00030 | Time(s) 0.0105 | Loss 1.5650 | TrainAcc 0.7083 | ValAcc 0.7000 | ETputs(KTEPS) 1180.71
Epoch 00031 | Time(s) 0.0105 | Loss 1.5128 | TrainAcc 0.6833 | ValAcc 0.7000 | ETputs(KTEPS) 1181.32
Epoch 00032 | Time(s) 0.0105 | Loss 1.5115 | TrainAcc 0.7250 | ValAcc 0.6880 | ETputs(KTEPS) 1180.72
Epoch 00033 | Time(s) 0.0105 | Loss 1.5126 | TrainAcc 0.7000 | ValAcc 0.6860 | ETputs(KTEPS) 1181.44
Epoch 00034 | Time(s) 0.0105 | Loss 1.4776 | TrainAcc 0.7417 | ValAcc 0.6840 | ETputs(KTEPS) 1181.26
Epoch 00035 | Time(s) 0.0105 | Loss 1.5070 | TrainAcc 0.7750 | ValAcc 0.6840 | ETputs(KTEPS) 1181.71
Epoch 00036 | Time(s) 0.0105 | Loss 1.4883 | TrainAcc 0.6667 | ValAcc 0.6820 | ETputs(KTEPS) 1181.42
Epoch 00037 | Time(s) 0.0105 | Loss 1.4612 | TrainAcc 0.7167 | ValAcc 0.6860 | ETputs(KTEPS) 1181.71
